bookID,authors
37561,SparkNotesKen Kesey
37564,Ronald Takaki
37566,Elan Golomb
37569,Woody HochswenderGreg MartinTed Morino
37572,Barbara W Tuchman
37573,Agatha ChristieRosemary Leach
37585,Julian Barnes
37587,Eoin Colfer
37592,Eoin Colfer
37594,Eoin Colfer
37595,Eoin ColferAna Alcaina
37598,Eoin Colfer
37603,Geoffrey Batchen
37612,Mitali Perkins
37619,Wilbur Smith
37623,Evan Thomas
37624,Anne Morrow Lindbergh
37625,Carl Plasa
37630,Good HousekeepingZoe Coulson
37638,Frances BurneyEdward A Bloom
37646,Frances Oliver
37651,Suzanne FarrellToni Bentley
37656,Cynthia RylantPreston McDaniels
37657,Katherine Hall Page
37660,David E Kaiser
37670,Ernest Hemingway
37673,Jack LondonWendell Minor
37674,Jack LondonGary Paulsen
37675,Jack LondonRoger Dressler
37678,Jack LondonAlex Kershaw
37683,Ray BradburyAlfredo Crespo
37684,Hiawyn OramCS LewisTudor Humphries
37685,CS LewisPauline Baynes
37690,CS LewisPauline Baynes
37693,Rebecca York
37694,Rebecca J Donatelle
37698,Brian JohnstonGeorge EliotCliffsNotes
37700,Lewis CarrollRichard  Kelly
37707,LM Montgomery
37716,Charles DickensClement C MooreArthur Rackham
37722,Raymond T McNallyRadu Florescu
37726,EB WhiteGarth WilliamsPeter F Neumeyer
37731,Judy Blume
37734,Judy Blume
37736,Judy Blume
37737,Judy Blume
37741,Judy Blume
37743,Judy Blume
37744,Judy Blume
37750,Jennifer OConnellMeg CabotMegan McCaffertyMelissa SenateDiana PeterfreundStephanie LessingLaura RubyErica OrloffStacey BallisJulie KennerKristin HarmelJennifer CoburnElise JuskaKyra DavisBeth Kendrick
37751,Judy Blume
37766,Margaret Sanborn
37772,Chinua Achebe
37773,Chinua Achebe
37774,Chinua Achebe
37780,Daria Snadowsky
37785,Kate BravermanRick Moody
37790,Johann Wolfgang von GoetheR Paulin
37804,HomerGeorge Herbert Palmer
37807,Gaius Julius CaesarJames H FordWA McDevitte
37808,Gaius Julius CaesarFP LongCheryl Walker
37811,Michael Parenti
37813,Mark TwainBernard DeVotoHenry Nash Smith
37815,Mark Twain
37817,John Piper
37819,Arundhati Roy
37824,Dai Sijie
37826,James C HumesRichard M Nixon
37828,John Keegan
37837,Robin Lane  FoxVita SackvilleWestFreda TitfordKen Kirkwood
37847,Marilyn MansonNeil Strauss
37848,Gavin Baddeley
37852,Kurt Reighley
37854,Richard D Nelson
37857,Charles Taylor
37858,Charles Taylor
37860,Charles Taylor
37861,Charles TaylorAmy GutmannMichael WalzerSusan R WolfShierry Weber NicholsenKwame Anthony AppiahJrgen HabermasSteven C Rockefeller
37863,Ruth  Abbey
37869,George Sullivan
37875,Guy Kawasaki
37877,Walter Foster Creative Team
37892,Peter Elkind
37900,George RR MartinVictor Miln
37902,Georgina Grey
37905,Cheryl Carlson
37909,Gordon Korman
37911,Gordon KormanHolter Graham
37947,Ed McBain
37951,Ed McBainMark T Sullivan
37952,Ed McBainOtto Penzler
37954,Ed McBain
37976,AnonymousMax McLean
37979,Efraim TurbanDorothy LeidnerJames C WetherbeEphraim McLeanChristy CheungDaniel TseMaggie Lew
37986,Brian D McLarenSteve Chalke
37996,Jill NelsonRobin DG KelleyRichard AustinFlores Alexander ForbesRon DanielsFrank MossDerrick A BellClaude Andrew Clegg IIIKatheryn K RussellPatricia J WilliamsStanley CrouchIshmael ReedArthur Doye
37998,Jill Elizabeth Nelson
38004,Quincy Jones
38012,Fred Goodman
38017,Howard E Covington Jr
38019,Fredric DannenErroll McDonald
38030,Mary Kay Andrews
38042,Rytar ShibaJuliet Winters Carpenter
38044,James Clavell
38049,Donald Goines
38056,Donald Goines
38066,Zora Neale Hurston
38068,Zora Neale HurstonHenry Louis Gates JrSieglinde Lemke
38069,Robert E HemenwayAlice Walker
38070,Henry Louis Gates JrKwame Anthony Appiah
38075,SangSun Park
38083,Christopher PinneyNicholas Peterson
38085,Christopher Pinney
38093,Richard A Posner
38107,Gerald Posner
38123,Richard A Posner
38128,Richard A Posner
38150,Sally PotterVirginia Woolf
38153,Ludovico AriostoBarbara Reynolds
38154,Ludovico AriostoGuido Waldman
38155,Orlando Figes
38169,Pat Frank
38175,Arthur Agatston
38180,Nevil Shute
38198,TH White
38210,Dalai Lama XIVHoward C Cutler
38211,Dalai Lama XIVHoward C Cutler
38212,Chris Prentiss
38215,Sharon SalzbergJon KabatZinn
38228,Benjamin James SadockVirginia Alcott Sadock
38230,Ben R Kaplan
38238,Kate HemphillZo RossLouise Bostock Lang
38242,Lets Go Inc
38244,Roff Smith
38262,Daniel DefoeMark SchorerGeorgina Sutton
38264,Daniel DefoeVirginia Woolf
38288,James Fenimore CooperBlake Nevius
38296,James Fenimore Cooper
38300,Norman MacleanBarry Moser
38302,Richard Seymour Hall
38311,Stewart Brand
38313,Stewart Brand
38315,Nassim Nicholas Taleb
38330,Charles Burns
38331,Charles Burns
38333,Charles Burns
38336,Charles Burns
38337,Charles Burns
38338,Noam ChomskyGreg RuggieroMarili MargomenouMiguel MoraNatalie LevisallesIl ManifestoHartford CourantDavid BarsamianRadio B92Elise FriedPeter KreyslerGionarle del PopoloMichael Albert
38339,Noam ChomskyDavid Barsamian
38340,Noam ChomskyDavid W Lightfoot
38341,Noam ChomskyGreg Ruggiero
38344,Noam ChomskyDavid BarsamianArthur Naiman
38346,Edward Gorey
38376,Yuki Shimizu 
38379,Kji SuzukiRobert B RohmerGlynne Walley
38385,Kji SuzukiSakura Mizuki
38398,Michio Kaku
38399,Michio KakuJoseph L BirmanH Eugene StanleyJW LynnMP SilvermanM Voloshin
38400,Michio KakuDaniel Axelrod
38401,Max Barry
38412,Simon Singh
38414,Peter TallackSimon Singh
38424,Raina TelgemeierAnn M Martin
38426,Robert Benedetti
38429,Robert Benedetti
38436,Lilian Jackson Braun
38457,James Baldwin
38458,James Baldwin
38461,James Baldwin
38463,James Baldwin
38465,Zora Neale Hurston
38466,Valerie Boyd
38469,James Baldwin
38471,James Baldwin
38473,James Baldwin
38476,Zora Neale HurstonCarla KaplanJohn Edgar Wideman
38496,Charles Bukowski
38500,Charles Bukowski
38501,Charles Bukowski
38503,Charles Bukowski
38504,Charles Bukowski
38510,John Grisham
38511,Francine PascalKate William
38513,Francine PascalKate William
38514,Francine PascalKate William
38515,Francine PascalKate William
38517,Francine PascalKate William
38522,Sherrilyn KenyonLA BanksSusan SquiresRonda Thompson
38524,Arthur Plotnik
38528,Amy Krouse RosenthalJane Dyer
38529,Lynsay Sands
38530,Francine PascalKate William
38531,Francine PascalKate William
38532,Francine PascalKate William
38533,Francine PascalKate William
38536,Francine PascalKate William
38538,Francine PascalKate William
38539,Francine Pascal
38547,Alexandra SiyDennis Kunkel
38548,Lynsay Sands
38549,Nigella LawsonFrancesca Yorke
38551,John ToshSean Lang
38560,LA BanksJM JeffriesSeressie GlassNatalie Dunbar
38562,Lynsay Sands
38564,Mari Mancusi
38568,Lynsay Sands
38570,Howard ChaykinDavid TischmanDavid Hahn
38572,Nancy Verde Barr
38583,Nikki Stafford
38585,Govind ArmstrongLisa RomereinTyler Florence
38592,Richard Platt
38593,Francine Pascal
38597,Francine PascalKate William
38601,Francine PascalKate William
38609,John Mason
38619,Ilona Andrews
38633,Frances Hodgson BurnettGraham Rust
38638,Frances Hodgson BurnettScott McKowen
38640,Brian DohertyFrances Hodgson BurnettThea Kliros
38643,Frances Hodgson BurnettScott McKowen
38647,Tania ZamorskyFrances Hodgson BurnettLucy CorvinoArthur Pober
38648,Marion CrawfordJennie Bond
38650,William   AndersonLeslie A  Kelly
38656,CS LewisMichael Hauge
38664,Juan Rulfo
38665,Juan Rulfo
38667,Juan Rulfo
38669,Juan Rulfo
38670,Juan Rulfo
38673,JM BarriePeter Hollindale
38674,Walt Disney CompanyAl Dempster
38677,JM BarrieKen Geist
38678,JM BarrieTim Curry
38680,Mark Twain
38686,Lewis CarrollDonald J Gray
38695,Louis Sachar
38700,David LindsayAbaire
38707,Louis Sachar
38709,Louis Sachar
38710,Louis Sachar
38717,Glenn YeffethDon DeBrandtCory DoctorowBruce BethkeAdam RobertsLawrence WattEvansSelina RosenMark W TiedemannJacqueline CareySusan SizemoreVox DayStephen BaxterAM DellamonicaMarguerite KrauseJohn Shirl
38723,Betty FriedanAnna Quindlen
38724,Daniel Horowitz
38735,James HerriotRuth BrownPeter Barrett
38736,James HerriotVictor G Ambrus
38737,Jim Wight
38739,James Herriot
38746,April Jones PrinceNancy HarrisonJohn   OBrien
38747,Mark TwainHenry B Wonham
38750,Mark TwainCharles Neider
38752,Arthur  Miller
38755,Arthur  MillerHarold ClurmanChristopher Bigsby
38756,Arthur  MillerTony Kushner
38761,Arthur  Miller
38769,MaryAnn F KohlKim SolgaRebecca Van Slyke
38773,Thomas JeffersonMerrill D Peterson
38775,Thomas Jefferson
38786,Juan RulfoCarlos FuentesMargo GlantzJorge Alberto LozoyaEduardo RiveroVctor JimnezE Billeter
38787,Juan RulfoMargaret Sayers PedenSusan Sontag
38788,Juan RulfoKermit OliverGeorge D Schade
38803,Ann Hewetson
38804,Keith Donohue
38826,Kris LaneLyman L Johnson
38827,James Shapiro
38830,Penny Jordan
38835,Carol Drinkwater
38855,Tony Horwitz
38860,Henry Jenkins
38874,Thomas X Hammes
38892,Hailey AbbottMelissa de la CruzAimee FriedmanNina Malkin
38898,Charles Lockwood
38905,Janice Cook Migliaccio
38911,JE Bright
38913,Susanna TamaroJohn T Cullen
38917,Shayla BlackShelley Bradley
38918,Emily Blake
38924,Julie Leto
38925,Joy King
38928,Liz Carlyle
38936,Christine Rimmer
38951,Andy GriffithsMiles Thompson
38955,Andy GriffithsTerry Denton
38970,Jane B MasonSarah Hines Stephens
38977,Elinor M BrentDyer
38980,Meg Cabot
38986,Jane B MasonSarah Hines Stephens
38988,Robin Wasserman
38989,Robin Wasserman
38990,Alison Bechdel
38992,Denny CaringerBetter Homes and Gardens
39000,Ian W Toll
39001,Nick Lane
39004,Emma McLaughlinNicola Kraus
39020,Charles C Mann
39022,James Brodrick
39026,Lincoln Child
39027,Lincoln Child
39028,Douglas PrestonLincoln Child
39030,Douglas PrestonLincoln Child
39031,Douglas PrestonLincoln Child
39033,Douglas PrestonLincoln Child
39034,Gelsey KirklandGreg Lawrence
39035,Barbara Richard
39045,Allison Pearson
39046,Allison Pearson
39068,Courtney E Martin
39077,Brian Tracy
39081,Tish BoyleJohn Uher
39088,Tish BoyleTimothy Moriarty
39093,Sean B CarrollJamie W CarrollLeanne M Olds
39097,Susan Carroll
39099,Susan Carroll
39101,Gene A Brucker
39102,Nikki GiovanniVirginia C Fowler
39103,Wolfgang Amadeus MozartLorenzo Da PonteEllen H Bleiler
39105,Nikki Giovanni
39106,Nikki GiovanniBryan Collier
39124,Alex Constantine
39141,Gale GandJulia MoskinTim Turner
39149,CS Harris
39173,Geneen Roth
39175,Geneen Roth
39177,John Mason
39180,John    Mason
39181,L John Mason
39191,Charles Bukowski
39201,Beth A Jones
39213,Ann Bausum
39242,John     Nichols
39245,John     Nichols
39266,Mervyn Peake
39286,Lisa Chaney
39302,LA Banks
39303,LA Banks
39304,LA Banks
39305,LA Banks
39306,LA Banks
39307,LA Banks
39308,LA Banks
39309,LA Banks
39311,Simon Anholt
39315,Teddy SlaterWayne Alfano
39317,Teddy SlaterWayne Alfano
39339,Ann Hodgman
39346,Mari Mancusi
39347,Mari Mancusi
39357,Susan ConantMaxwell Award
39358,Susan Conant
39359,Susan Conant
39360,Jessica ConantParkSusan Conant
39361,Susan Conant
39363,Susan Conant
39365,Susan Conant
39382,Jerry Burton
39392,David Hewson
39396,Lynsay Sands
39397,Lynsay Sands
39398,Lynsay Sands
39399,Lynsay Sands
39400,Lynsay Sands
39401,Lynsay Sands
39402,Lynsay Sands
39403,Lynsay Sands
39418,Jim SupicaRichard Nahas
39433,Bruce Cumings
39440,Howard Chaykin
39441,Howard ChaykinMichelle Madsen
39442,Howard Chaykin
39444,Howard ChaykinDavid TischmanJH Williams IIIMick GrayLee Loughridge
39470,Richard PlattChris Riddell
39473,Richard BonsonRichard Platt
39476,Stephen BiestyRichard Platt
39501,Lawrence Block
39503,Lawrence Block
39504,Lawrence Block
39505,Lawrence Block
39506,Lawrence Block
39508,Lawrence Block
39509,Lawrence Block
39510,Lawrence Block
39518,Jennifer Allison
39526,John Newhouse
39535,Joseph Epstein
39539,Nigella Lawson
39541,Nigella LawsonPetrina Tinslay
39542,Nigella Lawson
39543,Nigella Lawson
39571,Rick DeckerStuart Hirshfield
39580,James E Campbell
39582,James CampbellEric JohnPatrick Wormald
39585,James   Campbell
39622,Ronda Thompson
39623,Ronda Thompson
39624,Ronda Thompson
39625,Ronda Thompson
39632,Francine Pascal
39633,Francine Pascal
39636,Francine Pascal
39637,Francine Pascal
39638,Francine Pascal
39639,Francine Pascal
39640,Francine Pascal
39660,Mark KermodeRob White
39661,Frank DarabontStephen King
39662,Stephen King
39671,Frank ZappaPeter Occhiogrosso
39685,Garrison Keillor
39690,Garrison KeillorCharles BukowskiRobert BurnsHayden CarruthRaymond CarverBilly CollinsNol CowardCarl DennisEE CummingsEmily DickinsonStephen DobynsFleur AdcockJohn DonneRita DoveStephen DunnLawrence Fe
39692,Garrison Keillor
39700,Henry Mintzberg
39707,Sherry Gershon Gottlieb
39724,Barbara Bottner
39733,Cynthia ChinLeeYoushan Tang
39747,Jeffrey FordJonathan Carroll
39748,Jeffrey Ford
39749,Jeffrey FordJacques Guiod
39763,RumiAJ Arberry
39771,Matt RiserMartin Hsu
39773,Charles BukowskiJohn   Martin
39774,Charles Bukowski
39784,Barthe DeClements
39785,Barthe DeClements
39792,Henning MankellLaurie Thompson
39793,Henning MankellEbba Segerberg
39795,Henning MankellLaurie Thompson
39796,Henning MankellSteven T Murray
39797,Henning MankellLaurie Thompson
39799,Henning MankellEbba Segerberg
39801,Henning MankellLaurie Thompson
39806,Devon W CarbadoEvelyn C WhiteDwight A McBrideDonald Weise
39819,Lee Charles Kelley
39820,Lee Charles Kelley
39822,Lee Charles Kelley
39823,Lee Charles Kelley
39829,Sheri Rose Shepherd
39836,Paramahansa Yogananda
39849,Marianne Williamson
39855,Ann M Martin
39872,Amy Krouse Rosenthal
39876,Amy Krouse RosenthalTom Lichtenheld
39889,Aldous Huxley
39899,Carol Belanger Grafton
39902,Alice MedrichDeborah Jones
39904,Alice Medrich
39905,Alice Medrich
39906,Alice MedrichPatricia Brabant
39910,Peter ReinhartRon Manville
39913,Linda Lael MillerAlison KentLucy MonroeJill ShalvisSusanna CarrMorgan Leigh
39916,David B
39926,Naomi Wolf
39933,Thomas C Foster
39934,Francine Prose
39936,Francine Prose
39937,Francine Prose
39941,Francine Prose
39959,Carl HiaasenEdward Asner
39961,Rebecca  Brown
39963,Richard Peck
39969,Lisa S  French
39970,Richard Peck
39980,Richard Peck
39988,Roald DahlQuentin Blake
39989,Karen CushmanTrina Schart Hyman
39993,David Haynes
39994,Michele K Spike
40003,LivyAubrey de SlincourtBetty Radice
40004,Theodore Ayrault DodgeIan M Cuthbertson
40005,John Maddox Roberts
40007,John Prevas
40010,Leonard Cottrell
40012,Laurence L BruntonJohn S LazoKeith  L Parker
40016,Nathaniel Hawthorne
40020,Anne Tyler
40021,Anne Tyler
40022,Arthur Conan DoyleFrancis OGorman
40023,Patrick NobesArthur Conan DoyleJennifer BassettTricia Hedge
40024,Caleb Carr
40030,John Irving
40031,Irving John
40033,John   HammondIrving Townsend
40042,Marisabina Russo
40048,Richard RussoJeanLuc Piningre
40049,Susan Minot
40051,Susan Minot
40053,Stephen Minot
40054,Eliza Minot
40067,Erik Larson
40070,Erik  Larson
40076,Terry  Taylor
40081,Ann M MartinLaura GodwinBrian Selznick
40090,Vikram Chandra
40100,Rachel Simon
40102,Malcolm Gladwell
40106,Page McBrierLori LohstoeterHillary Rodham Clinton
40127,Karen Essex
40128,Leonardo da VinciIrma A Richter
40130,Frank ZllnerJohannes NathanFrank Zllner
40132,Leonardo da VinciMartin Kemp
40138,Anthony Bourdain
40139,Anthony Bourdain
40143,DT Max
40145,Ursula NordstromLeonard S MarcusMaurice Sendak
40146,Jack Dunphy
40152,Mark Z Danielewski
40153,Mark Z Danielewski
40155,Mark Z DanielewskiChristophe Claro
40156,Megan Whalen Turner
40157,Megan Whalen Turner
40158,Megan Whalen Turner
40159,Megan Whalen Turner
40160,Sharyn NovemberLloyd AlexanderEmma BullCharles VessMichael CadnumKara DalkeyNancy FarmerNina Kiriki HoffmanDiana Wynne JonesPatricia A McKillipGarth NixMeredith Ann PierceDelia ShermanSherwood SmithNa
40174,Paul Cronin
40180,Arthur Herzog III
40184,Peter Mayle
40187,Peter MayleGerard Auzet
40189,Peter Mayle
40199,Julie Orringer
40200,Michel Faber
40208,Stephen CraneJayne Anne Phillips
40209,Stephen CraneLarzer ZiffTheo Davis
40214,Jacqueline Carey
40215,Peter Carey
40217,Jacqueline Carey
40219,Drew Carey
40220,Jacqueline Carey
40223,Jacqueline Carey
40226,Jacqueline Carey
40259,Julian CaldecottLera Miles
40260,Paola CavalieriPeter Singer
40262,Sy Montgomery
40264,Anthony D PellegriniPeter K Smith
40271,Orson Scott Card
40273,Paul Ruditis
40276,L Alan LeDoux
40277,Heather Jarman
40281,Orson Scott CardIsaac AsimovWilliam GibsonMichael SwanwickTheodore SturgeonLarry NivenRobert SilverbergHarry TurtledoveJames BlishGeorge RR MartinJames Patrick KellyKaren Joy FowlerArthur C ClarkeLloy
40284,Orson Scott Card
40286,Orson Scott Card
40287,Orson Scott Card
40289,Orson Scott CardJames Francis Cameron
40291,Orson Scott Card
40293,Orson Scott Card
40295,James K Morrow
40296,William Beebe
40297,William MorrisLin Carter
40299,William Morris
40303,Orson Scott Card
40304,Orson Scott Card
40312,Janet Evanovich
40314,Janet Evanovich
40318,Janet Evanovich
40326,Janet Evanovich
40328,Janet EvanovichCharlotte Hughes
40329,Janet Evanovich
40331,Janet Evanovich
40335,Janet EvanovichCharlotte Hughes
40338,Janet EvanovichCJ Critt
40339,Janet EvanovichCJ Critt
40342,Janet Evanovich
40343,Janet EvanovichCharlotte Hughes
40347,Janet Evanovich
40359,Janet Evanovich
40360,Janet EvanovichCJ Critt
40361,Philip K Dick
40364,Kim Stanley Robinson
40372,Edgar Rice BurroughsThomas FloydF Paul WilsonPhillip R Burger
40376,Edgar Rice Burroughs
40378,Edgar Rice BurroughsJohn Bolen
40379,Edgar Rice BurroughsJohn Bolen
40384,Edgar Rice Burroughs
40385,Edgar Rice Burroughs
40386,Edgar Rice Burroughs
40387,Edgar Rice Burroughs
40388,Edgar Rice Burroughs
40395,Edgar Rice BurroughsJohn Seelye
40421,Edgar Rice Burroughs
40424,Edgar Rice BurroughsEsteban MarotoJ Allen St JohnStudley Burroughs
40425,Edgar Rice Burroughs
40436,Mitch Albom
40437,Cara Black
40440,Diane Setterfield
40450,Richard K Morgan
40451,Richard K MorganBill SienkiewiczSean Phillips
40452,Richard K MorganBill SienkiewiczGoran Parlov
40459,EL Doctorow
40460,Barbara Cleverly
40465,Christopher Buckley
40468,Cormac McCarthy
40470,Cormac McCarthy
40473,Irving Stone
40478,Irving Stone
40482,Tess Gerritsen
40483,Pauline RageSabine dEstree
40484,Pauline RageJohn Paul Hand
40485,Laura FurmanDavid GutersonDiane JohnsonJennifer Egan
40487,Doris KlosterPauline Rage
40490,Arthur Bennett
40491,Nora Roberts
40492,Andy HertzfeldSteve Wozniak
40493,Jean M Auel
40496,Richard Llewellyn
40502,David Donovan
40504,Karyn Monk
40526,Jack Finney
40528,Nora Roberts
40530,Nora Roberts
40531,Marcus J Borg
40532,Marcus J Borg
40536,Gwen Moran
40540,Luke WellingLaura Thomson
40543,W Jason Gilmore
40549,Janet Valade
40551,Janet Valade
40573,Charlotte FiellPeter Fiell
40582,Robert Brent Toplin
40597,Kelly  Carr
40604,Laurence SterneRobert Folkenflik
40609,Dan BrownEduardo Garca Murillo
40620,TR Reid
40622,Sarah JohnstoneAaron AndersonSarah  AndrewsLonely Planet
40625,Eric R Wolf
40626,John M Merriman
40630,Walter RodneyVincent Harding
40631,Norman Davies
40636,Jim Carroll
40640,Jim Carroll
40646,Ed  Young
40663,Nick Tosches
40664,Nick Tosches
40694,Harold Bloom
40700,Ben SchottCollin Deckerman
40706,John W SchottJean S Arbeiter
40710,Brad Thor
40718,Chalmers JohnsonShara Kay
40763,Gustave Flaubert ÂMark PolizzottiRaymond Queneau
40789,Carl Safina
40790,Joseph BruchacJonathan LondonThomas Locker
40792,Nicola DaviesJane Chapman
40795,Gary SnyderMichael Corr
40798,Mitchel Resnick
40806,Alice Hoffman
40807,Richard D BartlettPatricia P Bartlett
40816,Liz Palika
40821,Paul GaldoneJoanna Galdone
40833,Russell Hoban
40836,Guy W JonesSally Moomaw
40859,Basil PaoMichael Palin
40863,CD Payne
40868,Jack Vance
40870,Jack Vance
40877,Jack Vance
40880,AE CunninghamHarlan EllisonCharles F MillerTerry DowlingPaul RhoadsJack VanceTom ShippeyGene WolfeDavid LangfordDan SimmonsDavid Mathew
40884,Jack Vance
40888,Frederik PohlLester del ReyDamon KnightAE van VogtJack Vance
40889,Jack Vance
40891,Jack Vance
40893,Jack Vance
40894,Jack Vance
40911,Jack Vance
40912,Jack Vance
40913,Jack VanceRobert Silverberg
40914,Jack Vance
40919,Nicholas JohnsonEirik Sonneland
40922,Clifford D Simak
40923,Edmund Morris
40928,SophoclesTheodore F BrunnerLuci Berkowitz
40929,Edmund Morris
40941,John Gribbin
40951,Lois N MagnerMagner
40958,Tom KelleyJonathan LittmanTom Peters
40969,Alice Walker
40989,Hemant MehtaRob Bell
40992,Gene Wolfe
40995,Gene Wolfe
40996,Gene Wolfe
40997,Gene Wolfe
41005,Tom Wolfe
41028,Debra Cowan
41033,Nelson DeMilleOtto Penzler
41044,Better Homes and Gardens
41046,Hugh Honour
41053,James  Hawkins
41054,James  Hawkins
41055,Elizabeth Peters
41069,John Brunner
41070,John Brunner
41071,Suzanne C OConnell SmeltzerBrenda G BareMary Jo Boyer
41072,Karl BarthEmil BrunnerPeter Fraenkel
41073,John Brunner
41074,John BrunnerJames John BellDavid Brin
41081,John Brunner
41085,John Brunner
41086,John Brunner
41087,John Brunner
41088,John Brunner
41089,Gardner DozoisDamon KnightRA LaffertySamuel R DelanyBrian W AldissGene WolfeJoanna RussJames Tiptree JrUrsula K Le GuinEdward BryantHoward WaldropJack DannL Sprague de CampLucius ShepardPat CadiganJoh
41090,Isaac AsimovCharles G Waugh
41091,Chad Oliver
41092,Chad OliverGeorge ZebrowskiIsaac Asimov
41093,Eric Frank RussellGeorge ZebrowskiIsaac Asimov
41097,Peter DEpiroMary Desmond Pinkowish
41098,Robertson DaviesWayne Johnston
41103,David LindsayAbaire
41105,David Gerrold
41111,Ellen Evert HopmanSteven Foster
41117,Terry PastorDamon KnightPhilip K DickCM KornbluthBob ShawFrederik PohlAlfred BesterCL MooreHenry KuttnerRobert SheckleyJames BlishCordwainer SmithBrian W AldissJack Vance
41120,Kim Stanley Robinson
41121,Kim Stanley Robinson
41125,Kim Stanley Robinson
41126,Kim Stanley Robinson
41128,Kim Stanley Robinson
41129,Kim Stanley Robinson
41130,Kim Stanley Robinson
41134,Kim Stanley Robinson
41150,Dan Simmons
41154,Catherine Hapka
41179,Alan MooreJohn TotlebenSteve OliffJoe CaramagnaMichael KelleherPeter MilliganMike Allred
41193,Jane Smiley
41203,Edward St Aubyn
41217,John GravesGlenn WolffBill Wittliff
41219,AS Byatt
41226,Dave EggersViggo Mortensen
41231,Barry Glassner
41232,Frank Furedi
41250,Chris Abani
41258,David StanleyMark Bego
41261,Jim Lehrer
41264,Jim Lehrer
41270,Jim Lehrer
41273,Jim Lehrer
41278,Jim Lehrer
41304,Ronald Takaki
41307,Albert Camus
41315,Max Barry
41317,Ken Haedrich
41329,Anita Diamant
41330,Julian May
41331,Julian May
41334,Julian May
41335,Julian May
41336,Julian May
41340,Rumiko Takahashi
41342,Rumiko Takahashi
41344,Rumiko Takahashi
41348,Richard Powers
41361,Francis DavisPauline Kael
41363,Pauline Kael
41369,Pauline Kael
41371,Suzanne Enoch
41376,Linda Turner
41378,Kate Walker
41379,John Colapinto
41394,Jeff Povey
41404,Charles Allen
41416,Linda Hall
41423,Robin McKinley
41424,Robin McKinley
41426,Robin McKinley
41430,Robin McKinleyJames P BlaylockPatricia A McKillipRobert WestallPeter DickinsonJane YolenPC HodgellMichael de LarrabettiJoan D Vinge
41446,Robin McKinley
41451,Robin McKinley
41457,Rachel FieldDorothy P Lathrop
41459,Rosemary WellsSusan JeffersRachel Field
41460,Ellen WeissBetina Ogden
41463,Malvina G VogelCharles Dickens
41464,DgenKazuaki TanahashiRobert AitkenReb AndersonEdward G BrownNorman FischerArnold KotlerDaniel LeightonLew RichmondKatherine ThanasBrian UngerMel WeitsmanDan WelchPhilip WhalenDavid    Schneider
41468,RykanJohn   Stevens
41473,Anton MyrerAlastair Westgarth
41474,Anton Myrer
41485,Mary Higgins Clark
41486,Mary Higgins ClarkCarol Higgins Clark
41487,Mary Higgins Clark
41488,Mary Higgins ClarkWendell Minor
41489,Mary Higgins ClarkCarol Higgins Clark
41490,Mary Higgins ClarkKarin Dufner
41491,Stanley Weintraub
41492,Mary Higgins Clark
41495,Antonin ArtaudBernard BadorClayton Eshleman
41497,Robin McGraw
41502,Diana Gabaldon
41503,Dale Carnegie
41504,Harold C Livesay
41505,Dale Carnegie
41506,Andrew CarnegieGordon Hutner
41513,Gabriel Garca MrquezEdith Grossman
41518,Frederick ExleyJonathan Yardley
41536,Tananarive Due
41537,Tananarive Due
41538,Tananarive Due
41539,Tananarive Due
41541,Christopher Priest
41544,Richard Russell Lawrence
41551,Dow Mossman
41555,Jean Stone
41559,Roberta Grobel Intrater
41567,Margaret Atwood
41573,Roald DahlDavid Wood
41576,Lori FultonBrian CampbellLinda Gregg
41590,John Kenneth GalbraithJames Ronald StanfieldJ Ron StanfieldJacqueline Bloom Stanfield
41592,John Kenneth Galbraith
41595,Robin P WilliamsJohn TollettDave Rohr
41602,Robin P WilliamsJohn Tollett
41611,James WallaceJim  Erickson
41639,Sara BartonWood
41648,Stephen Manes
41649,Stephen ManesGeorge Ulrich
41651,Stephen Manes
41652,Stephen ManesMichael  Bass
41654,HW Brands
41658,Linda Francis Lee
41659,Blake Nelson
41661,Blake Nelson
41662,Blake NelsonHans Schumacher
41663,Blake Nelson
41664,Blake Nelson
41665,Blake NelsonFrancine Kass
41666,Blake Nelson
41667,Jean Craighead George
41675,SophoclesGeorge      Young
41681,Upton SinclairEarl LeeKathleen DeGrave
41684,Rudyard KiplingAlev Lytle Croutier
41688,Kate Atkinson
41689,Ken FollettArto Hil
41691,Ken Follett
41693,Clive CusslerJack Du Brul
41694,Clive Cussler
41695,Clive CusslerJack Du Brul
41696,Clive CusslerDirk Cussler
41697,Clive Cussler
41698,Clive Cussler
41699,Clive CusslerPaul Kemprecos
41700,Clive Cussler
41701,Clive Cussler
41702,Clive CusslerPaul Kemprecos
41703,Clive CusslerCraig Dirgo
41704,Clive Cussler
41706,Clive Cussler
41707,Clive Cussler
41708,Clive CusslerPaul Kemprecos
41710,Clive Cussler
41711,Clive CusslerPaul Kemprecos
41712,Clive CusslerPaul Kemprecos
41713,Clive CusslerCraig Dirgo
41714,Clive CusslerCraig Dirgo
41715,Clive CusslerPaul Kemprecos
41716,Clive Cussler
41717,Clive CusslerCraig Dirgo
41719,Mary Ellen Snodgrass
41735,Herman Melville
41740,Herman Melville
41760,Herman MelvilleHershel ParkerG Thomas TanselleHarrison HayfordRobert SandbergAlma MacDougall Reising
41773,Herman Melville
41780,Michael Nelson
41781,Michael J NelsonCharles S Anderson Design CompanyPop Ink
